location,locationType,state,lat,lon,count
"Fort Pierce, Florida",City,Florida,27.446705600000005,-80.3256056,1
"Breckenridge, Colorado",City,Colorado,39.4816537,-106.03835179999999,3
"Amelia City, Florida",City,Florida,30.5902381,-81.4573127,1
Eno River,Natural Attraction,North Carolina,36.0811271,-79.13938320000001,1
National Zoological Park,Place of Interest,District of Columbia,38.928534,-77.0486980406217,1
"Long Branch, New Jersey",City,New Jersey,40.3042778,-73.99235959999999,1
"Homewood, Alabama",City,Alabama,33.4717732,-86.8008228,1
"Gillette, Wyoming",City,Wyoming,44.290634999999995,-105.501876,3
"Hambden, Ohio",City,Ohio,41.604217600000005,-81.14565490000001,1
"Hanksville, Utah",City,Utah,38.3730535,-110.70946979999998,1
"North Topsail Beach, North Carolina",City,North Carolina,34.4901665,-77.43163,1
Frenchmen Street,Neighborhood,Louisiana,29.994816999999998,-90.06024000000001,3
Smithsonian National Air and Space Museum Steven F. Udvar-Hazy Center,Place of Interest,Virginia,38.91089855,-77.4440969019326,4
"Panguitch, Utah",City,Utah,37.8227551,-112.4357638,2
"Drumore, Pennsylvania",City,Pennsylvania,39.7917702,-76.2649569,1
Chapman Falls,Natural Attraction,Connecticut,41.4838676,-72.34187370000001,1
Nashville International Airport,Travel,Tennessee,36.11958985,-86.68308703291841,3
Rockefeller Center New York,Place of Interest,New York,40.75925755,-73.9799568611638,3
"Lindcove, California",City,California,36.357727399999995,-119.0645489,1
"Orland Park, Illinois",City,Illinois,41.6026865,-87.8557225152143,2
Pacific Beach,Natural Attraction,California,32.797826799999996,-117.2403183,1
Sheraton Cerritos Hotel,Travel,California,33.868506700000005,-118.060660892816,1
"Metuchen, New Jersey",City,New Jersey,40.5431598,-74.36320490000001,1
Anastasia State Park,Natural Attraction,Florida,29.883851500000002,-81.276596075989,1
"Scranton, Pennsylvania",City,Pennsylvania,41.4086874,-75.66212940000001,1
The Cleveland Museum of Art,Place of Interest,Ohio,41.50904379999999,-81.6117367219063,1
"Hell's Kitchen, Manhattan",Restaurant,New York,40.76442279999999,-73.9923918,4
Walt Disney World Resort,Place of Interest,Florida,28.3824072,-81.5617078127182,1
Downtown Cleveland,Neighborhood,South Carolina,34.8507403,-82.39898559999999,2
Lake Washington,Natural Attraction,Washington,47.62911679999999,-122.260467539424,5
Midtown Manhattan,Neighborhood,New York,40.7622684,-73.9795443,11
"Hillsboro, Oregon",City,Oregon,45.5228939,-122.989827,1
"Museum of Science, Boston",Place of Interest,Massachusetts,42.3674118,-71.07109668115271,3
"Solon, Ohio",City,Ohio,41.389776399999995,-81.4412259,1
"Bloomingdale, Illinois",City,Illinois,41.957528499999995,-88.0809036,1
"Concord, New Hampshire",City,New Hampshire,43.207178000000006,-71.537476,1
"Lafayette, Indiana",City,Indiana,40.4167022,-86.8752869,2
El Paso International Airport (ELP),Travel,Texas,31.81028315,-106.366552938377,1
"Cardiff-by-the-Sea, California",City,California,33.0220155,-117.2803463,1
"The Ritz-Carlton Georgetown, Washington D.C.",Neighborhood,District of Columbia,38.9032255,-77.0617072,4
"Bradenton Beach, Florida",City,Florida,27.4682554,-82.69958220000001,1
Loews Portofino Bay Hotel at Universal Orlando,Travel,Florida,28.4802995,-81.46175123377058,1
"Big Bear Lake, California",City,California,34.253293,-116.93220968731501,5
Dallas Arboretum and Botanical Garden,Natural Attraction,Texas,32.82324895,-96.7168709408576,10
North Carolina Zoo,Place of Interest,North Carolina,35.7109471,-79.1143156,1
North Avenue Beach,Neighborhood,Illinois,41.9128887,-87.62502522762729,4
Sheraton Phoenix Downtown,Neighborhood,Missouri,38.5347583,-90.98112948118309,1
"Horseshoe Lake, Arizona",City,Arizona,34.38150170000001,-111.06604545638201,1
In-N-Out Burger - Kettleman City,Restaurant,California,35.9861116,-119.95926331782101,1
"Perry, Ohio",City,Ohio,39.6370289,-82.2044367,1
Huckleberry Bakery & Cafe,Restaurant,Washington,47.84871705,-122.23955939911801,1
Universal CityWalk Hollywood,Neighborhood,California,34.13692675,-118.35254239362301,15
"Barneys New York, Madison Avenue",Neighborhood,New York,40.7647513,-73.97096440000001,2
"Fayette County, Georgia",City,Georgia,33.3899269,-84.49537629999999,1
USS Lexington Museum On The Bay,Place of Interest,Texas,27.8148742,-97.3887112715734,1
National Naval Aviation Museum,Place of Interest,Florida,30.34949155,-87.3035065048284,1
"Falmouth, Massachusetts",City,Massachusetts,41.5514979,-70.6147519,1
Ebell Long Beach,Natural Attraction,California,33.8288167,-118.127432,1
Annadel State Park,Natural Attraction,California,38.426131,-122.624343423873,1
"Rancho Palos Verdes, California",City,California,33.7483311,-118.3707683,1
Ponce de Leon Avenue,Neighborhood,Florida,26.73455,-80.051882,1
"Winter Park, Florida",City,Florida,28.6000625,-81.3427438436485,1
"Windermere, Florida",City,Florida,28.4944695,-81.5345547,1
"Huntington Park, California",City,California,33.9827043,-118.2120343,1
"Sammamish, Washington",City,Washington,47.60558,-122.040950415007,1
Anna Ruby Falls,Natural Attraction,Georgia,34.7643023,-83.712489,1
"Fontana, California",City,California,34.0922335,-117.435048,1
Fontainebleau Miami Beach,Natural Attraction,Florida,25.8178711,-80.1223782,6
"Kramer Junction, California",City,California,34.992338,-117.5416472,1
Woodley Avenue Park,Neighborhood,California,34.1793248,-118.4784697,1
"Halloran Springs, California",City,California,35.3721078,-115.890682,1
"Lucerne Valley, California",City,California,34.4436167,-116.9455239,1
"Big Bear City, California",City,California,34.267886,-116.848597853191,1
Village/Big Bear Lake,Natural Attraction,California,34.253293,-116.932209687315,2
Oregon Zoo,Place of Interest,Oregon,45.5098066,-122.71268980405,1
"Lakeland, Florida",City,Florida,28.0394654,-81.9498042,1
"Gatlinburg, Tennessee",City,Tennessee,35.714259,-83.5101638,2
1/4 Lb Giant Burgers,Restaurant,California,37.8005251,-122.2175815,1
Equinox Wall Street,Neighborhood,New York,40.7073709,-74.0108202,1
Rock Bottom Restaurant & Brewery,Restaurant,Ohio,39.1019978,-84.5125236,1
"Aiken, South Carolina",City,South Carolina,33.5598586,-81.721952,1
Holiday Inn New York City - Wall Street,Neighborhood,New York,40.7048017,-74.0069496,1
"Emigrant, Montana",City,Montana,45.3702141,-110.7335469,1
Pier 39,Neighborhood,California,37.8097854,-122.4102658,3
Tacoma Narrows Bridge (1940),Natural Attraction,Washington,47.2739603,-122.5584739,1
"Pacific Palisades, California",City,California,34.0480643,-118.5264706,1
Greenpoint Historic District,Neighborhood,New York,40.7291667,-73.9561111,1
In-N-Out Burger Los Angeles,Restaurant,California,34.21503645,-118.448289560929,1
"Honesdale, Pennsylvania",City,Pennsylvania,41.5767552,-75.2587871,1
"Fisher Island, Florida",City,Florida,25.7598373,-80.1400365264055,2
Levain Bakery,Restaurant,New York,40.9480265,-72.2466946,1
The Johnny Cash Museum,Place of Interest,Tennessee,36.3256059,-86.5652728,1
Missouri Botanical Garden,Natural Attraction,Missouri,38.6133951,-90.2593832890753,1
"Harwood, Texas",City,Texas,29.6657918,-97.5052703,1
"Caribbean Key, Florida",City,Florida,26.4000759,-80.0722646,1
"Rockaway Beach, 95 Street",Neighborhood,New York,40.5844026,-73.8167015,1
Savannah's Candy Kitchen,Restaurant,Georgia,32.0810982,-81.0953654,2
52nd street,Neighborhood,New York,40.7453968,-73.9122305,1
Plaza Hotel & Casino,Travel,Nevada,36.1713852,-115.147213810931,1
Hilton Garden Inn New York/ Manhattan Midtown East,Neighborhood,New York,40.75664105,-73.9694452280201,1
"Elk Grove, Illinois",City,Illinois,42.0041236,-87.9706457,1
"Woodbridge, New Jersey",City,New Jersey,40.55418,-74.2860007694445,1
New York City Hall,City,New York,40.71274295,-74.0059502441252,2
"Scarborough, Maine",City,Maine,43.59622635,-70.3300556789045,1
Hilton Boston Logan Airport,Travel,Massachusetts,42.3673988,-71.0227931088307,1
La Jolla Cove Beach,Natural Attraction,Texas,32.020294,-102.162474,4
"Mountain Village, Colorado",City,Colorado,37.9313827,-107.8564531,1
"Three Rivers, California",City,California,36.4204965,-118.880338966976,3
"Telluride, Colorado",City,Colorado,37.9374939,-107.8122852,2
"Mercer Island, Washington",City,Washington,47.5766324,-122.2276378,1
"St. Augustine, Florida",City,Florida,29.8946952,-81.3145395,1
John A. Roebling Suspension Bridge,Natural Attraction,Kentucky,39.0942615,-84.5101901,1
"Meatpacking District, Manhattan",Neighborhood,New York,40.7408029,-74.0080691,2
"Imperial Beach, California",City,California,32.5839444,-117.1130849,6
Market Street (San Francisco),Neighborhood,California,37.7663455,-122.4305679,5
Lake Tohopekaliga,Natural Attraction,Florida,28.21808,-81.3944884512227,1
"Burlington, Massachusetts",City,Massachusetts,42.5048167,-71.1956111,2
Dali Museum,Place of Interest,Florida,27.7659874,-82.6314611426675,1
Brevard Zoo,Place of Interest,Florida,28.22549745,-80.7147251261002,1
Seaport Hotel & World Trade Center,Place of Interest,Massachusetts,42.3519265,-71.0401273104037,1
Huntington Beach - Main Street,Neighborhood,California,33.6572272,-118.0019701,1
Greenwich Street,Neighborhood,California,37.7985573,-122.4390608,1
"Elk City, Oklahoma",City,Oklahoma,35.4119944,-99.4042592,1
Excalibur Hotel Casino,Travel,Nevada,36.09887295,-115.175608405228,8
Rainbow Bridge National Monument,Natural Attraction,Utah,37.07809455,-110.965509618568,4
"Tempe, Arizona",City,Arizona,33.4255056,-111.9400125,7
"Mount Major, New Hampshire",City,New Hampshire,43.5136432,-71.2873203,2
"Mariposa, California",City,California,37.570148,-119.9036592,4
"Blue Bell, Pennsylvania",City,Pennsylvania,40.152331,-75.266289,1
"Wahiawa, Hawaii",City,Hawaii,21.5006241,-158.01667201816,1
Venice Beach/Rose Ave,Neighborhood,Florida,27.1000553,-82.4575967,1
Georgetown Cupcake,Neighborhood,District of Columbia,38.9052472,-77.066192,7
"Dwight, Illinois",City,Illinois,41.0944767,-88.4250597,2
Julia Pfeiffer Burns State Park,Natural Attraction,California,36.16998345,-121.665388354615,2
"Chinatown, Philadelphia",Neighborhood,Pennsylvania,39.9534461,-75.1546218,1
"Port Jefferson, New York",City,New York,40.9465118,-73.0691257,1
Houston-Intercontinental Airport,Travel,Texas,29.9839236,-95.3322023535375,3
The Hollywood Roosevelt,Neighborhood,Florida,26.024308,-80.1940143,1
PizzaPapalis,Restaurant,Michigan,42.19971095,-83.2588963168897,1
"Charging Bull, Wall Street,Manhattan",Neighborhood,New York,40.705468,-74.0134788,2
Downtown Detroit,Neighborhood,Michigan,42.32596105,-83.0567577887193,7
Blackwater Falls State Park,Natural Attraction,West Virginia,39.1105022,-79.4959201048407,1
"The Grand Canyon, Arizona Desert",Natural Attraction,Arizona,33.6638046,-112.0377757,2
"Balboa Pier, Newport Beach",Natural Attraction,California,33.6000002,-117.900412881083,1
"Wayland, Massachusetts",City,Massachusetts,42.3632063,-71.3606721,1
Jefferson Hotel,Travel,Virginia,37.54432155,-77.4454661592318,1
Metropolitan Museum of Art,Place of Interest,New York,40.77944365,-73.9633641138519,1
Dry Tortugas National Park,Natural Attraction,Florida,24.6377223,-82.8767981675182,4
Mission District,Neighborhood,California,37.75993,-122.4191376,2
"Plainfield, Indiana",City,Indiana,39.7042123,-86.3994387,1
Pérez Art Museum Miami,Place of Interest,Florida,25.7860327,-80.1863392334566,1
"Merrillville, Indiana",City,Indiana,41.4828144,-87.3328139,1
"Rachel, Nevada",City,Nevada,37.6413209,-115.748361,1
El Mirage Lake,Natural Attraction,Minnesota,48.02845045,-90.1631087180704,1
"Antelope, California",City,California,38.7082357,-121.3299513,2
"Seaside, California",City,California,36.6258085,-121.817035888794,3
Santa Monica State Beach,Natural Attraction,California,34.0173169,-118.505855300112,5
"Severna Park, Maryland",City,Maryland,39.070388,-76.5452409,1
Chinatown Main Street (Boston),Neighborhood,Massachusetts,42.3513291,-71.0626228,3
"Sanibel, Florida",City,Florida,26.4489695,-82.0223137,3
"Newark, California",City,California,37.5296593,-122.0402399,1
"The Jefferson, Washington, DC",City,Pennsylvania,39.817332,-76.8417166,1
"Capitol Hill, Washington DC",Neighborhood,District of Columbia,38.8898027,-77.0094179,1
Castro District San Francisco City,Neighborhood,California,37.7608561,-122.434957,1
"Dubuque, Iowa",City,Iowa,42.5006217,-90.6647967,1
"Maryland City, Maryland",City,Maryland,39.0920531,-76.8177498,3
Waikiki Beach,Natural Attraction,Hawaii,21.273936,-157.824514819965,14
Daniel K. Inouye International Airport,Travel,Hawaii,21.3217144,-157.918406766383,6
"Burlington, Kentucky",City,Kentucky,39.02756,-84.7241133,1
Hilton St. Louis at the Ballpark,City,Missouri,38.6249198,-90.1904067,1
Boomer Lake,Natural Attraction,Oklahoma,36.15161105,-97.0632861686563,1
United States Holocaust Memorial Museum,Place of Interest,District of Columbia,38.8866384,-77.0327502073529,2
"La Vergne, Tennessee",City,Tennessee,36.0156178,-86.5819394,1
Renaissance Concourse Atlanta Airport Hotel,Travel,Georgia,33.6537671,-84.4271691567296,1
"Green Village, New Jersey",City,New Jersey,40.7392674,-74.453487,1
State Street,Neighborhood,Wisconsin,43.074758,-89.3882057,1
Downtown Crossing,Neighborhood,Massachusetts,42.3551473,-71.0599539,3
"Kayenta, Arizona",City,Arizona,36.717954,-110.2606013,2
"Park Street, Boston",Neighborhood,Massachusetts,42.3731868,-71.0608094,4
"Lincoln Road, South Beach. Miami",Natural Attraction,Florida,25.7903676,-80.1423434,1
Houston Museum of Natural Science,Place of Interest,Texas,29.72212285,-95.3899364203593,1
"Highgate Springs, Vermont",City,Vermont,44.979486,-73.1054065,1
Robert H. Meyer Memorial State Beach,Natural Attraction,California,34.0396759,-118.887492713822,1
Balanced Coffee Co,Restaurant,Oklahoma,36.1126666,-97.0575366,1
San Francisco Zoo,Place of Interest,California,37.73292535,-122.502355446322,6
Chain O'Lakes,Natural Attraction,Florida,28.9838745,-81.5117365,1
"San Mateo, California",City,California,37.496904,-122.3330573,3
Contemporary Jewish Museum,Place of Interest,California,37.7860364,-122.403670613414,2
Riverwalk San Antonio Texas,Natural Attraction,Texas,29.4217219,-98.4926918,1
"Louisville, Colorado",City,Colorado,39.977763,-105.1319296,1
Venice Airport,Travel,Florida,27.07110535,-82.4370519970078,1
"Hampton, Virginia",City,Virginia,37.0300969,-76.3452057,11
Downtown Orlando,Neighborhood,Florida,28.5564402,-81.3807014,2
Alcatraz Island,Place of Interest,California,37.8274638,-122.4241366,37
"Bridgehampton, New York",City,New York,40.9378777,-72.3009158,1
Topaz Lake Park,Natural Attraction,Nevada,38.6962968,-119.5215566,1
Lake Baldwin,Natural Attraction,California,34.2756377,-116.807251920432,1
Kimpton Everly Hotel,Travel,California,34.1039131,-118.324997,2
Wall Street Financial,Neighborhood,New York,40.7048017,-74.0069496,3
Frost Science Museum,Place of Interest,Florida,25.78530655,-80.187858872488,1
Holiday Inn Grand Canyon,Natural Attraction,New Mexico,35.092298,-106.487274,2
"Topsail, North Carolina",City,North Carolina,34.3862795,-77.6883099,1
Franklin Historic District,Neighborhood,Virginia,36.6787618,-76.9238497,1
"Battery Park,New York",City,New York,40.70282775,-74.0158185075598,2
"Central Park, New York City",Natural Attraction,New York,40.7838476,-73.9645715841571,2
FAMOUS ORIGINAL RAY'S PIZZA,Restaurant,Colorado,39.7549379,-104.9776282,2
North Cascades National Park,Natural Attraction,Washington,48.80834845,-121.406214962027,1
"Troy, Michigan",City,Michigan,42.6055893,-83.1499304,2
Boudin Bakery Cafe,Restaurant,California,37.7949094,-122.3956931,7
Santa Monica Pier !,Neighborhood,California,34.0104863,-118.4960635,3
"Columbus, Georgia",City,Georgia,32.4609764,-84.9877094,1
Red Robin Gourmet Burgers,Restaurant,Delaware,39.6680691,-75.6665811,3
Times Square Ball,Neighborhood,New York,40.7561324,-73.9865764714286,1
"Centreville, Virginia",City,Virginia,38.8403909,-77.4288769,1
"Ouray County, Colorado",City,Colorado,38.146044,-107.7414887,1
"Cabazon, California",City,California,33.9090305,-116.779534450758,3
"Georgetown, Texas",City,Texas,30.671598,-97.6550066012043,3
Heng Seng Restaurant,Restaurant,Pennsylvania,39.9211739,-75.1584159,2
"Syracuse, New York",City,New York,43.0481221,-76.1474244,3
Chicago Union Station,Travel,Illinois,41.8786824,-87.6404077742974,4
"Taos, New Mexico",City,New Mexico,36.4072377,-105.5732847,4
"Bay Hill, Florida",City,Florida,28.4644517,-81.5096571947814,1
"Zephyr Cove, Nevada",City,Nevada,39.0060103,-119.9472389,1
"Kalamazoo, Michigan",City,Michigan,42.291707,-85.5872286,3
"Lake Mary, Florida",City,Florida,28.756618,-81.3388838221417,1
